case_id,category,variant,mode,recall_at_5,recall_at_10,precision_at_5,substantive_precision_at_5,mrr,ndcg_at_10,short_fragment_rate_at_5,short_fragment_rate_at_10,irrelevant_short_fragment_rate_at_5,top_similarity,filter_accurate
topic-margin-pressure-cost-inflation,semantic_paraphrase,remediated,semantic_exact,0.0000,0.0000,0.0000,0.0000,0.0000,,1.0000,0.8000,1.0000,0.7574,
topic-margin-pressure-cost-inflation,semantic_paraphrase,remediated,hybrid_exact,0.0000,0.0000,0.0000,0.0000,0.0000,,1.0000,0.8000,1.0000,,
topic-margin-pressure-cost-inflation,semantic_paraphrase,baseline,semantic_hnsw,0.0000,0.0000,0.0000,0.0000,0.0000,,1.0000,0.9000,1.0000,0.7574,
topic-margin-pressure-cost-inflation,semantic_paraphrase,baseline,hybrid_hnsw,0.0000,0.0000,0.0000,0.0000,0.0000,,1.0000,0.9000,1.0000,,
topic-margin-pressure-cost-inflation,semantic_paraphrase,remediated,semantic_hnsw,0.0000,0.0000,0.0000,0.0000,0.0000,,1.0000,0.8000,1.0000,0.7574,
topic-margin-pressure-cost-inflation,semantic_paraphrase,remediated,hybrid_hnsw,0.0000,0.0000,0.0000,0.0000,0.0000,,1.0000,0.8000,1.0000,,
topic-future-plans-strategic-priorities,semantic_paraphrase,baseline,keyword,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,
topic-future-plans-strategic-priorities,semantic_paraphrase,remediated,keyword,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,
topic-future-plans-strategic-priorities,semantic_paraphrase,baseline,semantic_exact,0.0000,0.0000,0.0000,0.0000,0.0000,,0.8000,0.8000,0.8000,0.8435,
topic-future-plans-strategic-priorities,semantic_paraphrase,baseline,hybrid_exact,0.0000,0.0000,0.0000,0.0000,0.0000,,0.6000,0.8000,0.6000,,
topic-future-plans-strategic-priorities,semantic_paraphrase,remediated,semantic_exact,0.0000,0.0000,0.0000,0.0000,0.0000,,0.4000,0.7000,0.4000,0.8435,
topic-future-plans-strategic-priorities,semantic_paraphrase,remediated,hybrid_exact,0.0000,0.0000,0.0000,0.0000,0.0000,,0.2000,0.6000,0.2000,,
topic-future-plans-strategic-priorities,semantic_paraphrase,baseline,semantic_hnsw,0.0000,0.0000,0.0000,0.0000,0.0000,,0.8000,0.8000,0.8000,0.8435,
topic-future-plans-strategic-priorities,semantic_paraphrase,baseline,hybrid_hnsw,0.0000,0.0000,0.0000,0.0000,0.0000,,0.6000,0.8000,0.6000,,
topic-future-plans-strategic-priorities,semantic_paraphrase,remediated,semantic_hnsw,0.0000,0.0000,0.0000,0.0000,0.0000,,0.4000,0.7000,0.4000,0.8435,
topic-future-plans-strategic-priorities,semantic_paraphrase,remediated,hybrid_hnsw,0.0000,0.0000,0.0000,0.0000,0.0000,,0.2000,0.6000,0.2000,,
topic-climate-transition-risk,semantic_paraphrase,baseline,keyword,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,
topic-climate-transition-risk,semantic_paraphrase,remediated,keyword,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,
topic-climate-transition-risk,semantic_paraphrase,baseline,semantic_exact,0.0000,0.0000,0.0000,0.0000,0.0000,,0.8000,0.7000,0.8000,0.7983,
topic-climate-transition-risk,semantic_paraphrase,baseline,hybrid_exact,0.0000,0.0000,0.0000,0.0000,0.0000,,0.8000,0.7000,0.8000,,
topic-climate-transition-risk,semantic_paraphrase,remediated,semantic_exact,0.0000,0.0000,0.0000,0.0000,0.0000,,0.8000,0.8000,0.8000,0.7983,
topic-climate-transition-risk,semantic_paraphrase,remediated,hybrid_exact,0.0000,0.0000,0.0000,0.0000,0.0000,,0.8000,0.8000,0.8000,,
topic-climate-transition-risk,semantic_paraphrase,baseline,semantic_hnsw,0.0000,0.0000,0.0000,0.0000,0.0000,,0.8000,0.7000,0.8000,0.7983,
topic-climate-transition-risk,semantic_paraphrase,baseline,hybrid_hnsw,0.0000,0.0000,0.0000,0.0000,0.0000,,0.8000,0.7000,0.8000,,
topic-climate-transition-risk,semantic_paraphrase,remediated,semantic_hnsw,0.0000,0.0000,0.0000,0.0000,0.0000,,0.8000,0.8000,0.8000,0.7983,
topic-climate-transition-risk,semantic_paraphrase,remediated,hybrid_hnsw,0.0000,0.0000,0.0000,0.0000,0.0000,,0.8000,0.8000,0.8000,,
topic-water-scarcity-risk,semantic_paraphrase,baseline,keyword,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,
topic-water-scarcity-risk,semantic_paraphrase,remediated,keyword,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,
topic-water-scarcity-risk,semantic_paraphrase,baseline,semantic_exact,0.0000,0.0000,0.0000,0.0000,0.0385,,1.0000,1.0000,1.0000,0.8257,
topic-water-scarcity-risk,semantic_paraphrase,baseline,hybrid_exact,0.0000,0.0000,0.0000,0.0000,0.0385,,1.0000,1.0000,1.0000,,
topic-water-scarcity-risk,semantic_paraphrase,remediated,semantic_exact,0.0000,0.0000,0.0000,0.0000,0.0714,,0.4000,0.2000,0.4000,0.8257,
topic-water-scarcity-risk,semantic_paraphrase,remediated,hybrid_exact,0.0000,0.0000,0.0000,0.0000,0.0714,,0.4000,0.2000,0.4000,,
topic-water-scarcity-risk,semantic_paraphrase,baseline,semantic_hnsw,0.0000,0.0000,0.0000,0.0000,0.0385,,1.0000,1.0000,1.0000,0.8257,
topic-water-scarcity-risk,semantic_paraphrase,baseline,hybrid_hnsw,0.0000,0.0000,0.0000,0.0000,0.0385,,1.0000,1.0000,1.0000,,
topic-water-scarcity-risk,semantic_paraphrase,remediated,semantic_hnsw,0.0000,0.0000,0.0000,0.0000,0.0714,,0.4000,0.2000,0.4000,0.8257,
topic-water-scarcity-risk,semantic_paraphrase,remediated,hybrid_hnsw,0.0000,0.0000,0.0000,0.0000,0.0714,,0.4000,0.2000,0.4000,,
ambiguous-growth,ambiguous,baseline,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
ambiguous-growth,ambiguous,remediated,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
ambiguous-growth,ambiguous,baseline,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,1.0000,1.0000,1.0000,
ambiguous-growth,ambiguous,baseline,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,0.8000,1.0000,,
ambiguous-growth,ambiguous,remediated,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,1.0000,1.0000,1.0000,
ambiguous-growth,ambiguous,remediated,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,0.8000,1.0000,,
ambiguous-growth,ambiguous,baseline,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,1.0000,1.0000,1.0000,
ambiguous-growth,ambiguous,baseline,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,0.8000,1.0000,,
ambiguous-growth,ambiguous,remediated,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,1.0000,1.0000,1.0000,
ambiguous-growth,ambiguous,remediated,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,0.8000,1.0000,,
ambiguous-sustainability,ambiguous,baseline,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
ambiguous-sustainability,ambiguous,remediated,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
ambiguous-sustainability,ambiguous,baseline,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,1.0000,1.0000,1.0000,
ambiguous-sustainability,ambiguous,baseline,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.6000,0.7000,0.6000,,
ambiguous-sustainability,ambiguous,remediated,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,0.9000,1.0000,1.0000,
ambiguous-sustainability,ambiguous,remediated,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.6000,0.7000,0.6000,,
ambiguous-sustainability,ambiguous,baseline,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,1.0000,1.0000,1.0000,
ambiguous-sustainability,ambiguous,baseline,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.6000,0.7000,0.6000,,
ambiguous-sustainability,ambiguous,remediated,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,0.9000,1.0000,1.0000,
ambiguous-sustainability,ambiguous,remediated,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.6000,0.7000,0.6000,,
status-lightly-modified-remuneration,comparison_status,baseline,keyword,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,true
status-lightly-modified-remuneration,comparison_status,remediated,keyword,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,true
status-lightly-modified-remuneration,comparison_status,baseline,semantic_exact,0.0000,0.0000,0.0000,0.0000,0.0000,,0.2000,0.3000,0.2000,0.9069,
status-lightly-modified-remuneration,comparison_status,baseline,hybrid_exact,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,,
status-lightly-modified-remuneration,comparison_status,remediated,semantic_exact,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.1000,0.0000,0.9069,
status-lightly-modified-remuneration,comparison_status,remediated,hybrid_exact,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,,
status-lightly-modified-remuneration,comparison_status,baseline,semantic_hnsw,0.0000,0.0000,0.0000,0.0000,0.0000,,0.2000,0.3000,0.2000,0.9069,
status-lightly-modified-remuneration,comparison_status,baseline,hybrid_hnsw,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,,
status-lightly-modified-remuneration,comparison_status,remediated,semantic_hnsw,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.1000,0.0000,0.9069,
status-lightly-modified-remuneration,comparison_status,remediated,hybrid_hnsw,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,,
