config_label,case_id,case_type,expected,actual,primary_stage,recovered,precision_at_3,recall_at_5,has_duplicate_passage_id,citation_complete,latency_ms,was_retrieval_miss_baseline_case
ALL_STRATEGIES_COMBINED,ambiguous-sdl-directors-report-new-removed,conflicting_or_apparently_inconsistent,AMBIGUOUS_OR_CONFLICTING,AMBIGUOUS_OR_CONFLICTING,PIPELINE_SUCCESS,false,0.000,1.000,false,true,180,false
ALL_STRATEGIES_COMBINED,ambiguous-sbp-listed-investment-performance,ambiguous,AMBIGUOUS_OR_CONFLICTING,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,false,0.000,1.000,false,true,186,false
ALL_STRATEGIES_COMBINED,ambiguous-sbp-non-executive-directors,ambiguous,AMBIGUOUS_OR_CONFLICTING,SUPPORTED,GATE_MISCLASSIFICATION,false,0.000,1.000,false,true,182,false
ALL_STRATEGIES_COMBINED,ambiguous-sbp-valuation-summary,conflicting_or_apparently_inconsistent,AMBIGUOUS_OR_CONFLICTING,INSUFFICIENT_EVIDENCE,GATE_MISCLASSIFICATION,false,0.000,1.000,false,true,157,false
ALL_STRATEGIES_COMBINED,noanswer-airline-loyalty,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,436,false
ALL_STRATEGIES_COMBINED,noanswer-esports,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,396,false
ALL_STRATEGIES_COMBINED,noanswer-agriculture-subsidy,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,427,false
ALL_STRATEGIES_COMBINED,noanswer-deep-sea-mining,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,432,false
ALL_STRATEGIES_COMBINED,noanswer-social-media-influencer,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,449,false
ALL_STRATEGIES_COMBINED,noanswer-patent-litigation,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,440,false
ALL_STRATEGIES_COMBINED,noanswer-nonexistent-company,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,561,false
ALL_STRATEGIES_COMBINED,noanswer-unsupported-acquisition,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,446,false
ALL_STRATEGIES_COMBINED,noanswer-nonexistent-regulatory-event,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,358,false
ALL_STRATEGIES_COMBINED,noanswer-unsupported-numeric-claim,unsupported_exact_numeric_claim,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,486,false
ALL_STRATEGIES_COMBINED,numeric-trap-act-operating-margin,numerical_table_fragment_without_explanatory_prose,INSUFFICIENT_EVIDENCE,SUPPORTED,GATE_MISCLASSIFICATION,false,0.000,1.000,false,true,219,false
ALL_STRATEGIES_COMBINED,numeric-trap-sbp-investments-per-category,numerical_table_fragment_without_explanatory_prose,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,193,false
ALL_STRATEGIES_COMBINED,numeric-trap-short-heading-operations,short_heading_trap,PARTIALLY_SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,411,true
ALL_STRATEGIES_COMBINED,short-heading-trap-usd-currency,short_heading_trap,PARTIALLY_SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,226,true
ALL_STRATEGIES_COMBINED,short-heading-trap-back-navigation,short_heading_trap,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,220,false
ALL_STRATEGIES_COMBINED,broad-corpus-governance-practices,broad_corpus_wide,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.333,0.000,false,true,625,true
ALL_STRATEGIES_COMBINED,multi-company-remuneration-comparison,multi_company,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.333,0.500,false,true,417,true
ALL_STRATEGIES_COMBINED,weak-indirect-sbp-industrial-diversification,weak_indirect_evidence,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,153,false
ALL_STRATEGIES_COMBINED,related-terminology-no-support-kp2-community,related_terminology_no_direct_support,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,236,false
ALL_STRATEGIES_COMBINED,quality-aware-act-remuneration-short,requires_quality_aware_interpretation,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,227,true
ALL_STRATEGIES_COMBINED,direction-lexical-act-growth-increase,requires_comparison_direction,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,340,true
ALL_STRATEGIES_COMBINED,direction-lexical-bel-repurchase-removed,requires_comparison_direction,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,246,true
ALL_STRATEGIES_COMBINED,chronology-kp2-hse-governance-timeline,requires_chronology,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,236,true
ALL_STRATEGIES_COMBINED,sup-sbp-financial-incentives,answerable_by_one_passage,SUPPORTED,INSUFFICIENT_EVIDENCE,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,194,false
ALL_STRATEGIES_COMBINED,sup-sbp-governance-special-incentives,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,193,false
ALL_STRATEGIES_COMBINED,sup-sbp-shareholder-inclusive-approach,answerable_by_one_passage,SUPPORTED,SUPPORTED,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,205,false
ALL_STRATEGIES_COMBINED,sup-sdl-financial-environmental-stewardship,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.500,1.000,false,true,178,false
ALL_STRATEGIES_COMBINED,sup-sdl-financial-directors-report-governance,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,176,false
ALL_STRATEGIES_COMBINED,sup-sdl-governance-new-director-bio,answerable_from_new_disclosure,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,184,false
ALL_STRATEGIES_COMBINED,sup-sdl-governance-no-significant-changes,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,true,0.500,1.000,false,true,193,false
ALL_STRATEGIES_COMBINED,sup-sdl-risk-currency-sensitivity,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.667,1.000,false,true,187,false
ALL_STRATEGIES_COMBINED,sup-sdl-strategy-share-based-payments,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,0.500,false,true,184,false
ALL_STRATEGIES_COMBINED,sup-sur-financial-remuneration-weightings,answerable_by_one_passage,SUPPORTED,INSUFFICIENT_EVIDENCE,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,760,false
ALL_STRATEGIES_COMBINED,sup-sur-governance-malus-clawback,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.500,1.000,false,true,230,false
ALL_STRATEGIES_COMBINED,sup-sur-risk-board-activities-2023,answerable_only_within_one_report_period,SUPPORTED,INSUFFICIENT_EVIDENCE,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,215,false
ALL_STRATEGIES_COMBINED,sup-sur-risk-governing-body-inseparable-elements,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,525,false
ALL_STRATEGIES_COMBINED,partial-sur-target-setting-and-exact-budget,partially_answerable,PARTIALLY_SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,345,true
ALL_STRATEGIES_COMBINED,partial-kp2-liability-classification-and-fair-value-hierarchy,partially_answerable,PARTIALLY_SUPPORTED,SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,533,false
ALL_STRATEGIES_COMBINED,repeated-passage-kp2-materiality-audit,repeated_passage_across_comparisons,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,313,false
ALL_STRATEGIES_COMBINED,repeated-passage-kp2-transitions-both-modification,repeated_passage_across_comparisons,PARTIALLY_SUPPORTED,SUPPORTED,RETRIEVAL_MISS,false,0.000,0.000,false,true,305,false
ALL_STRATEGIES_COMBINED,repeated-passage-kp2-financial-liabilities,repeated_passage_across_comparisons,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.667,1.000,false,true,247,false
